datetime,Heating Setpoint (New),Cooling Setpoint (New),Heating Deadband Up,Heating Deadband Down,Cooling Deadband Up,Cooling Deadband Down
 09/11  14:31,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:32,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:33,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:34,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:35,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:36,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:37,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:38,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:39,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:40,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:41,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:42,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:43,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:44,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:45,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:46,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:47,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:48,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:49,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:50,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:51,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:52,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:53,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:54,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:55,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:56,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:57,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:58,10,21.7,0.4,0.6,0.4,0.6
 09/11  14:59,10,21.7,0.4,0.6,0.4,0.6
 09/11  15:00,10,35,0.4,0.6,0.4,0.6
 09/11  15:01,10,35,0.4,0.6,0.4,0.6
 09/11  15:02,10,35,0.4,0.6,0.4,0.6
 09/11  15:03,10,35,0.4,0.6,0.4,0.6
 09/11  15:04,10,35,0.4,0.6,0.4,0.6
 09/11  15:05,10,35,0.4,0.6,0.4,0.6
 09/11  15:06,10,35,0.4,0.6,0.4,0.6
 09/11  15:07,10,35,0.4,0.6,0.4,0.6
 09/11  15:08,10,35,0.4,0.6,0.4,0.6
 09/11  15:09,10,35,0.4,0.6,0.4,0.6
 09/11  15:10,10,35,0.4,0.6,0.4,0.6
 09/11  15:11,10,35,0.4,0.6,0.4,0.6
 09/11  15:12,10,35,0.4,0.6,0.4,0.6
 09/11  15:13,10,35,0.4,0.6,0.4,0.6
 09/11  15:14,10,35,0.4,0.6,0.4,0.6
 09/11  15:15,10,35,0.4,0.6,0.4,0.6
 09/11  15:16,10,35,0.4,0.6,0.4,0.6
 09/11  15:17,10,35,0.4,0.6,0.4,0.6
 09/11  15:18,10,35,0.4,0.6,0.4,0.6
 09/11  15:19,10,35,0.4,0.6,0.4,0.6
 09/11  15:20,10,35,0.4,0.6,0.4,0.6
 09/11  15:21,10,35,0.4,0.6,0.4,0.6
 09/11  15:22,10,35,0.4,0.6,0.4,0.6
 09/11  15:23,10,35,0.4,0.6,0.4,0.6
 09/11  15:24,10,35,0.4,0.6,0.4,0.6
 09/11  15:25,10,35,0.4,0.6,0.4,0.6
 09/11  15:26,10,35,0.4,0.6,0.4,0.6
 09/11  15:27,10,35,0.4,0.6,0.4,0.6
 09/11  15:28,10,35,0.4,0.6,0.4,0.6
 09/11  15:29,10,35,0.4,0.6,0.4,0.6
 09/11  15:30,10,35,0.4,0.6,0.4,0.6
 09/11  15:31,10,35,0.4,0.6,0.4,0.6
 09/11  15:32,10,35,0.4,0.6,0.4,0.6
 09/11  15:33,10,35,0.4,0.6,0.4,0.6
 09/11  15:34,10,35,0.4,0.6,0.4,0.6
 09/11  15:35,10,35,0.4,0.6,0.4,0.6
 09/11  15:36,10,35,0.4,0.6,0.4,0.6
 09/11  15:37,10,35,0.4,0.6,0.4,0.6
 09/11  15:38,10,35,0.4,0.6,0.4,0.6
 09/11  15:39,10,35,0.4,0.6,0.4,0.6
 09/11  15:40,10,35,0.4,0.6,0.4,0.6
 09/11  15:41,10,35,0.4,0.6,0.4,0.6
 09/11  15:42,10,35,0.4,0.6,0.4,0.6
 09/11  15:43,10,35,0.4,0.6,0.4,0.6
 09/11  15:44,10,35,0.4,0.6,0.4,0.6
 09/11  15:45,10,35,0.4,0.6,0.4,0.6
 09/11  15:46,10,35,0.4,0.6,0.4,0.6
 09/11  15:47,10,35,0.4,0.6,0.4,0.6
 09/11  15:48,10,35,0.4,0.6,0.4,0.6
 09/11  15:49,10,35,0.4,0.6,0.4,0.6
 09/11  15:50,10,35,0.4,0.6,0.4,0.6
 09/11  15:51,10,35,0.4,0.6,0.4,0.6
 09/11  15:52,10,35,0.4,0.6,0.4,0.6
 09/11  15:53,10,35,0.4,0.6,0.4,0.6
 09/11  15:54,10,35,0.4,0.6,0.4,0.6
 09/11  15:55,10,35,0.4,0.6,0.4,0.6
 09/11  15:56,10,35,0.4,0.6,0.4,0.6
 09/11  15:57,10,35,0.4,0.6,0.4,0.6
 09/11  15:58,10,35,0.4,0.6,0.4,0.6
 09/11  15:59,10,35,0.4,0.6,0.4,0.6
 09/11  16:00,10,35,0.4,0.6,0.4,0.6
 09/11  16:01,10,35,0.4,0.6,0.4,0.6
 09/11  16:02,10,35,0.4,0.6,0.4,0.6
 09/11  16:03,10,35,0.4,0.6,0.4,0.6
 09/11  16:04,10,35,0.4,0.6,0.4,0.6
 09/11  16:05,10,35,0.4,0.6,0.4,0.6
 09/11  16:06,10,35,0.4,0.6,0.4,0.6
 09/11  16:07,10,35,0.4,0.6,0.4,0.6
 09/11  16:08,10,35,0.4,0.6,0.4,0.6
 09/11  16:09,10,35,0.4,0.6,0.4,0.6
 09/11  16:10,10,35,0.4,0.6,0.4,0.6
 09/11  16:11,10,35,0.4,0.6,0.4,0.6
 09/11  16:12,10,35,0.4,0.6,0.4,0.6
 09/11  16:13,10,35,0.4,0.6,0.4,0.6
 09/11  16:14,10,35,0.4,0.6,0.4,0.6
 09/11  16:15,10,35,0.4,0.6,0.4,0.6
 09/11  16:16,10,35,0.4,0.6,0.4,0.6
 09/11  16:17,10,35,0.4,0.6,0.4,0.6
 09/11  16:18,10,35,0.4,0.6,0.4,0.6
 09/11  16:19,10,35,0.4,0.6,0.4,0.6
 09/11  16:20,10,35,0.4,0.6,0.4,0.6
 09/11  16:21,10,35,0.4,0.6,0.4,0.6
 09/11  16:22,10,35,0.4,0.6,0.4,0.6
 09/11  16:23,10,35,0.4,0.6,0.4,0.6
 09/11  16:24,10,35,0.4,0.6,0.4,0.6
 09/11  16:25,10,35,0.4,0.6,0.4,0.6
 09/11  16:26,10,35,0.4,0.6,0.4,0.6
 09/11  16:27,10,35,0.4,0.6,0.4,0.6
 09/11  16:28,10,35,0.4,0.6,0.4,0.6
 09/11  16:29,10,35,0.4,0.6,0.4,0.6
 09/11  16:30,10,35,0.4,0.6,0.4,0.6
 09/11  16:31,10,35,0.4,0.6,0.4,0.6
 09/11  16:32,10,35,0.4,0.6,0.4,0.6
 09/11  16:33,10,35,0.4,0.6,0.4,0.6
 09/11  16:34,10,35,0.4,0.6,0.4,0.6
 09/11  16:35,10,35,0.4,0.6,0.4,0.6
 09/11  16:36,10,35,0.4,0.6,0.4,0.6
 09/11  16:37,10,35,0.4,0.6,0.4,0.6
 09/11  16:38,10,35,0.4,0.6,0.4,0.6
 09/11  16:39,10,35,0.4,0.6,0.4,0.6
 09/11  16:40,10,35,0.4,0.6,0.4,0.6
 09/11  16:41,10,35,0.4,0.6,0.4,0.6
 09/11  16:42,10,35,0.4,0.6,0.4,0.6
 09/11  16:43,10,35,0.4,0.6,0.4,0.6
 09/11  16:44,10,35,0.4,0.6,0.4,0.6
 09/11  16:45,10,35,0.4,0.6,0.4,0.6
 09/11  16:46,10,35,0.4,0.6,0.4,0.6
 09/11  16:47,10,35,0.4,0.6,0.4,0.6
 09/11  16:48,10,35,0.4,0.6,0.4,0.6
 09/11  16:49,10,35,0.4,0.6,0.4,0.6
 09/11  16:50,10,35,0.4,0.6,0.4,0.6
 09/11  16:51,10,35,0.4,0.6,0.4,0.6
 09/11  16:52,10,35,0.4,0.6,0.4,0.6
 09/11  16:53,10,35,0.4,0.6,0.4,0.6
 09/11  16:54,10,35,0.4,0.6,0.4,0.6
 09/11  16:55,10,35,0.4,0.6,0.4,0.6
 09/11  16:56,10,35,0.4,0.6,0.4,0.6
 09/11  16:57,10,35,0.4,0.6,0.4,0.6
 09/11  16:58,10,35,0.4,0.6,0.4,0.6
 09/11  16:59,10,35,0.4,0.6,0.4,0.6
 09/11  17:00,10,35,0.4,0.6,0.4,0.6
 09/11  17:01,10,35,0.4,0.6,0.4,0.6
 09/11  17:02,10,35,0.4,0.6,0.4,0.6
 09/11  17:03,10,35,0.4,0.6,0.4,0.6
 09/11  17:04,10,35,0.4,0.6,0.4,0.6
 09/11  17:05,10,35,0.4,0.6,0.4,0.6
 09/11  17:06,10,35,0.4,0.6,0.4,0.6
 09/11  17:07,10,35,0.4,0.6,0.4,0.6
 09/11  17:08,10,35,0.4,0.6,0.4,0.6
 09/11  17:09,10,35,0.4,0.6,0.4,0.6
 09/11  17:10,10,35,0.4,0.6,0.4,0.6
 09/11  17:11,10,35,0.4,0.6,0.4,0.6
 09/11  17:12,10,35,0.4,0.6,0.4,0.6
 09/11  17:13,10,35,0.4,0.6,0.4,0.6
 09/11  17:14,10,35,0.4,0.6,0.4,0.6
 09/11  17:15,10,35,0.4,0.6,0.4,0.6
 09/11  17:16,10,35,0.4,0.6,0.4,0.6
 09/11  17:17,10,35,0.4,0.6,0.4,0.6
 09/11  17:18,10,35,0.4,0.6,0.4,0.6
 09/11  17:19,10,35,0.4,0.6,0.4,0.6
 09/11  17:20,10,35,0.4,0.6,0.4,0.6
 09/11  17:21,10,35,0.4,0.6,0.4,0.6
 09/11  17:22,10,35,0.4,0.6,0.4,0.6
 09/11  17:23,10,35,0.4,0.6,0.4,0.6
 09/11  17:24,10,35,0.4,0.6,0.4,0.6
 09/11  17:25,10,35,0.4,0.6,0.4,0.6
 09/11  17:26,10,35,0.4,0.6,0.4,0.6
 09/11  17:27,10,35,0.4,0.6,0.4,0.6
 09/11  17:28,10,35,0.4,0.6,0.4,0.6
 09/11  17:29,10,35,0.4,0.6,0.4,0.6
 09/11  17:30,10,35,0.4,0.6,0.4,0.6
 09/11  17:31,10,35,0.4,0.6,0.4,0.6
 09/11  17:32,10,35,0.4,0.6,0.4,0.6
 09/11  17:33,10,35,0.4,0.6,0.4,0.6
 09/11  17:34,10,35,0.4,0.6,0.4,0.6
 09/11  17:35,10,35,0.4,0.6,0.4,0.6
 09/11  17:36,10,35,0.4,0.6,0.4,0.6
 09/11  17:37,10,35,0.4,0.6,0.4,0.6
 09/11  17:38,10,35,0.4,0.6,0.4,0.6
 09/11  17:39,10,35,0.4,0.6,0.4,0.6
 09/11  17:40,10,35,0.4,0.6,0.4,0.6
 09/11  17:41,10,35,0.4,0.6,0.4,0.6
 09/11  17:42,10,35,0.4,0.6,0.4,0.6
 09/11  17:43,10,35,0.4,0.6,0.4,0.6
 09/11  17:44,10,35,0.4,0.6,0.4,0.6
 09/11  17:45,10,35,0.4,0.6,0.4,0.6
 09/11  17:46,10,35,0.4,0.6,0.4,0.6
 09/11  17:47,10,35,0.4,0.6,0.4,0.6
 09/11  17:48,10,35,0.4,0.6,0.4,0.6
 09/11  17:49,10,35,0.4,0.6,0.4,0.6
 09/11  17:50,10,35,0.4,0.6,0.4,0.6
 09/11  17:51,10,35,0.4,0.6,0.4,0.6
 09/11  17:52,10,35,0.4,0.6,0.4,0.6
 09/11  17:53,10,35,0.4,0.6,0.4,0.6
 09/11  17:54,10,35,0.4,0.6,0.4,0.6
 09/11  17:55,10,35,0.4,0.6,0.4,0.6
 09/11  17:56,10,35,0.4,0.6,0.4,0.6
 09/11  17:57,10,35,0.4,0.6,0.4,0.6
 09/11  17:58,10,35,0.4,0.6,0.4,0.6
 09/11  17:59,10,35,0.4,0.6,0.4,0.6
 09/11  18:00,10,35,0.4,0.6,0.4,0.6
 09/11  18:01,10,35,0.4,0.6,0.4,0.6
 09/11  18:02,10,35,0.4,0.6,0.4,0.6
 09/11  18:03,10,35,0.4,0.6,0.4,0.6
 09/11  18:04,10,35,0.4,0.6,0.4,0.6
 09/11  18:05,10,35,0.4,0.6,0.4,0.6
 09/11  18:06,10,35,0.4,0.6,0.4,0.6
 09/11  18:07,10,35,0.4,0.6,0.4,0.6
 09/11  18:08,10,35,0.4,0.6,0.4,0.6
 09/11  18:09,10,35,0.4,0.6,0.4,0.6
 09/11  18:10,10,35,0.4,0.6,0.4,0.6
 09/11  18:11,10,35,0.4,0.6,0.4,0.6
 09/11  18:12,10,35,0.4,0.6,0.4,0.6
 09/11  18:13,10,35,0.4,0.6,0.4,0.6
 09/11  18:14,10,35,0.4,0.6,0.4,0.6
 09/11  18:15,10,35,0.4,0.6,0.4,0.6
 09/11  18:16,10,35,0.4,0.6,0.4,0.6
 09/11  18:17,10,35,0.4,0.6,0.4,0.6
 09/11  18:18,10,35,0.4,0.6,0.4,0.6
 09/11  18:19,10,35,0.4,0.6,0.4,0.6
 09/11  18:20,10,35,0.4,0.6,0.4,0.6
 09/11  18:21,10,35,0.4,0.6,0.4,0.6
 09/11  18:22,10,35,0.4,0.6,0.4,0.6
 09/11  18:23,10,35,0.4,0.6,0.4,0.6
 09/11  18:24,10,35,0.4,0.6,0.4,0.6
 09/11  18:25,10,35,0.4,0.6,0.4,0.6
 09/11  18:26,10,35,0.4,0.6,0.4,0.6
 09/11  18:27,10,35,0.4,0.6,0.4,0.6
 09/11  18:28,10,35,0.4,0.6,0.4,0.6
 09/11  18:29,10,35,0.4,0.6,0.4,0.6
 09/11  18:30,10,35,0.4,0.6,0.4,0.6
 09/11  18:31,10,35,0.4,0.6,0.4,0.6
 09/11  18:32,10,35,0.4,0.6,0.4,0.6
 09/11  18:33,10,35,0.4,0.6,0.4,0.6
 09/11  18:34,10,35,0.4,0.6,0.4,0.6
 09/11  18:35,10,35,0.4,0.6,0.4,0.6
 09/11  18:36,10,35,0.4,0.6,0.4,0.6
 09/11  18:37,10,35,0.4,0.6,0.4,0.6
 09/11  18:38,10,35,0.4,0.6,0.4,0.6
 09/11  18:39,10,35,0.4,0.6,0.4,0.6
 09/11  18:40,10,35,0.4,0.6,0.4,0.6
 09/11  18:41,10,35,0.4,0.6,0.4,0.6
 09/11  18:42,10,35,0.4,0.6,0.4,0.6
 09/11  18:43,10,35,0.4,0.6,0.4,0.6
 09/11  18:44,10,35,0.4,0.6,0.4,0.6
 09/11  18:45,10,35,0.4,0.6,0.4,0.6
 09/11  18:46,10,35,0.4,0.6,0.4,0.6
 09/11  18:47,10,35,0.4,0.6,0.4,0.6
 09/11  18:48,10,35,0.4,0.6,0.4,0.6
 09/11  18:49,10,35,0.4,0.6,0.4,0.6
 09/11  18:50,10,35,0.4,0.6,0.4,0.6
 09/11  18:51,10,35,0.4,0.6,0.4,0.6
 09/11  18:52,10,35,0.4,0.6,0.4,0.6
 09/11  18:53,10,35,0.4,0.6,0.4,0.6
 09/11  18:54,10,35,0.4,0.6,0.4,0.6
 09/11  18:55,10,35,0.4,0.6,0.4,0.6
 09/11  18:56,10,35,0.4,0.6,0.4,0.6
 09/11  18:57,10,35,0.4,0.6,0.4,0.6
 09/11  18:58,10,35,0.4,0.6,0.4,0.6
 09/11  18:59,10,35,0.4,0.6,0.4,0.6
 09/11  19:00,10,35,0.4,0.6,0.4,0.6
 09/11  19:01,10,35,0.4,0.6,0.4,0.6
 09/11  19:02,10,35,0.4,0.6,0.4,0.6
 09/11  19:03,10,35,0.4,0.6,0.4,0.6
 09/11  19:04,10,35,0.4,0.6,0.4,0.6
 09/11  19:05,10,35,0.4,0.6,0.4,0.6
 09/11  19:06,10,35,0.4,0.6,0.4,0.6
 09/11  19:07,10,35,0.4,0.6,0.4,0.6
 09/11  19:08,10,35,0.4,0.6,0.4,0.6
 09/11  19:09,10,35,0.4,0.6,0.4,0.6
 09/11  19:10,10,35,0.4,0.6,0.4,0.6
 09/11  19:11,10,35,0.4,0.6,0.4,0.6
 09/11  19:12,10,35,0.4,0.6,0.4,0.6
 09/11  19:13,10,35,0.4,0.6,0.4,0.6
 09/11  19:14,10,35,0.4,0.6,0.4,0.6
 09/11  19:15,10,35,0.4,0.6,0.4,0.6
 09/11  19:16,10,35,0.4,0.6,0.4,0.6
 09/11  19:17,10,35,0.4,0.6,0.4,0.6
 09/11  19:18,10,35,0.4,0.6,0.4,0.6
 09/11  19:19,10,35,0.4,0.6,0.4,0.6
 09/11  19:20,10,35,0.4,0.6,0.4,0.6
 09/11  19:21,10,35,0.4,0.6,0.4,0.6
 09/11  19:22,10,35,0.4,0.6,0.4,0.6
 09/11  19:23,10,35,0.4,0.6,0.4,0.6
 09/11  19:24,10,35,0.4,0.6,0.4,0.6
 09/11  19:25,10,35,0.4,0.6,0.4,0.6
 09/11  19:26,10,35,0.4,0.6,0.4,0.6
 09/11  19:27,10,35,0.4,0.6,0.4,0.6
 09/11  19:28,10,35,0.4,0.6,0.4,0.6
 09/11  19:29,10,35,0.4,0.6,0.4,0.6
 09/11  19:30,10,35,0.4,0.6,0.4,0.6
 09/11  19:31,10,35,0.4,0.6,0.4,0.6
 09/11  19:32,10,35,0.4,0.6,0.4,0.6
 09/11  19:33,10,35,0.4,0.6,0.4,0.6
 09/11  19:34,10,35,0.4,0.6,0.4,0.6
 09/11  19:35,10,35,0.4,0.6,0.4,0.6
 09/11  19:36,10,35,0.4,0.6,0.4,0.6
 09/11  19:37,10,35,0.4,0.6,0.4,0.6
 09/11  19:38,10,35,0.4,0.6,0.4,0.6
 09/11  19:39,10,35,0.4,0.6,0.4,0.6
 09/11  19:40,10,35,0.4,0.6,0.4,0.6
 09/11  19:41,10,35,0.4,0.6,0.4,0.6
 09/11  19:42,10,35,0.4,0.6,0.4,0.6
 09/11  19:43,10,35,0.4,0.6,0.4,0.6
 09/11  19:44,10,35,0.4,0.6,0.4,0.6
 09/11  19:45,10,35,0.4,0.6,0.4,0.6
 09/11  19:46,10,35,0.4,0.6,0.4,0.6
 09/11  19:47,10,35,0.4,0.6,0.4,0.6
 09/11  19:48,10,35,0.4,0.6,0.4,0.6
 09/11  19:49,10,35,0.4,0.6,0.4,0.6
 09/11  19:50,10,35,0.4,0.6,0.4,0.6
 09/11  19:51,10,35,0.4,0.6,0.4,0.6
 09/11  19:52,10,35,0.4,0.6,0.4,0.6
 09/11  19:53,10,35,0.4,0.6,0.4,0.6
 09/11  19:54,10,35,0.4,0.6,0.4,0.6
 09/11  19:55,10,35,0.4,0.6,0.4,0.6
 09/11  19:56,10,35,0.4,0.6,0.4,0.6
 09/11  19:57,10,35,0.4,0.6,0.4,0.6
 09/11  19:58,10,35,0.4,0.6,0.4,0.6
 09/11  19:59,10,35,0.4,0.6,0.4,0.6
 09/11  20:00,10,35,0.4,0.6,0.4,0.6
 09/11  20:01,10,35,0.4,0.6,0.4,0.6
 09/11  20:02,10,35,0.4,0.6,0.4,0.6
 09/11  20:03,10,35,0.4,0.6,0.4,0.6
 09/11  20:04,10,35,0.4,0.6,0.4,0.6
 09/11  20:05,10,35,0.4,0.6,0.4,0.6
 09/11  20:06,10,35,0.4,0.6,0.4,0.6
 09/11  20:07,10,35,0.4,0.6,0.4,0.6
 09/11  20:08,10,35,0.4,0.6,0.4,0.6
 09/11  20:09,10,35,0.4,0.6,0.4,0.6
 09/11  20:10,10,35,0.4,0.6,0.4,0.6
 09/11  20:11,10,35,0.4,0.6,0.4,0.6
 09/11  20:12,10,35,0.4,0.6,0.4,0.6
 09/11  20:13,10,35,0.4,0.6,0.4,0.6
 09/11  20:14,10,35,0.4,0.6,0.4,0.6
 09/11  20:15,10,35,0.4,0.6,0.4,0.6
 09/11  20:16,10,35,0.4,0.6,0.4,0.6
 09/11  20:17,10,35,0.4,0.6,0.4,0.6
 09/11  20:18,10,35,0.4,0.6,0.4,0.6
 09/11  20:19,10,35,0.4,0.6,0.4,0.6
 09/11  20:20,10,35,0.4,0.6,0.4,0.6
 09/11  20:21,10,35,0.4,0.6,0.4,0.6
 09/11  20:22,10,35,0.4,0.6,0.4,0.6
 09/11  20:23,10,35,0.4,0.6,0.4,0.6
 09/11  20:24,10,35,0.4,0.6,0.4,0.6
 09/11  20:25,10,35,0.4,0.6,0.4,0.6
 09/11  20:26,10,35,0.4,0.6,0.4,0.6
 09/11  20:27,10,35,0.4,0.6,0.4,0.6
 09/11  20:28,10,35,0.4,0.6,0.4,0.6
 09/11  20:29,10,35,0.4,0.6,0.4,0.6
 09/11  20:30,10,35,0.4,0.6,0.4,0.6
 09/11  20:31,10,35,0.4,0.6,0.4,0.6
 09/11  20:32,10,35,0.4,0.6,0.4,0.6
 09/11  20:33,10,35,0.4,0.6,0.4,0.6
 09/11  20:34,10,35,0.4,0.6,0.4,0.6
 09/11  20:35,10,35,0.4,0.6,0.4,0.6
 09/11  20:36,10,35,0.4,0.6,0.4,0.6
 09/11  20:37,10,35,0.4,0.6,0.4,0.6
 09/11  20:38,10,35,0.4,0.6,0.4,0.6
 09/11  20:39,10,35,0.4,0.6,0.4,0.6
 09/11  20:40,10,35,0.4,0.6,0.4,0.6
 09/11  20:41,10,35,0.4,0.6,0.4,0.6
 09/11  20:42,10,35,0.4,0.6,0.4,0.6
 09/11  20:43,10,35,0.4,0.6,0.4,0.6
 09/11  20:44,10,35,0.4,0.6,0.4,0.6
 09/11  20:45,10,35,0.4,0.6,0.4,0.6
 09/11  20:46,10,35,0.4,0.6,0.4,0.6
 09/11  20:47,10,35,0.4,0.6,0.4,0.6
 09/11  20:48,10,35,0.4,0.6,0.4,0.6
 09/11  20:49,10,35,0.4,0.6,0.4,0.6
 09/11  20:50,10,35,0.4,0.6,0.4,0.6
 09/11  20:51,10,35,0.4,0.6,0.4,0.6
 09/11  20:52,10,35,0.4,0.6,0.4,0.6
 09/11  20:53,10,35,0.4,0.6,0.4,0.6
 09/11  20:54,10,35,0.4,0.6,0.4,0.6
 09/11  20:55,10,35,0.4,0.6,0.4,0.6
 09/11  20:56,10,35,0.4,0.6,0.4,0.6
 09/11  20:57,10,35,0.4,0.6,0.4,0.6
 09/11  20:58,10,35,0.4,0.6,0.4,0.6
 09/11  20:59,10,35,0.4,0.6,0.4,0.6
 09/11  21:00,10,35,0.4,0.6,0.4,0.6
 09/11  21:01,10,35,0.4,0.6,0.4,0.6
 09/11  21:02,10,35,0.4,0.6,0.4,0.6
 09/11  21:03,10,35,0.4,0.6,0.4,0.6
 09/11  21:04,10,35,0.4,0.6,0.4,0.6
 09/11  21:05,10,35,0.4,0.6,0.4,0.6
 09/11  21:06,10,35,0.4,0.6,0.4,0.6
 09/11  21:07,10,35,0.4,0.6,0.4,0.6
 09/11  21:08,10,35,0.4,0.6,0.4,0.6
 09/11  21:09,10,35,0.4,0.6,0.4,0.6
 09/11  21:10,10,35,0.4,0.6,0.4,0.6
 09/11  21:11,10,35,0.4,0.6,0.4,0.6
 09/11  21:12,10,35,0.4,0.6,0.4,0.6
 09/11  21:13,10,35,0.4,0.6,0.4,0.6
 09/11  21:14,10,35,0.4,0.6,0.4,0.6
 09/11  21:15,10,35,0.4,0.6,0.4,0.6
 09/11  21:16,10,35,0.4,0.6,0.4,0.6
 09/11  21:17,10,35,0.4,0.6,0.4,0.6
 09/11  21:18,10,35,0.4,0.6,0.4,0.6
 09/11  21:19,10,35,0.4,0.6,0.4,0.6
 09/11  21:20,10,35,0.4,0.6,0.4,0.6
 09/11  21:21,10,35,0.4,0.6,0.4,0.6
 09/11  21:22,10,35,0.4,0.6,0.4,0.6
 09/11  21:23,10,35,0.4,0.6,0.4,0.6
 09/11  21:24,10,35,0.4,0.6,0.4,0.6
 09/11  21:25,10,35,0.4,0.6,0.4,0.6
 09/11  21:26,10,35,0.4,0.6,0.4,0.6
 09/11  21:27,10,35,0.4,0.6,0.4,0.6
 09/11  21:28,10,35,0.4,0.6,0.4,0.6
 09/11  21:29,10,35,0.4,0.6,0.4,0.6
 09/11  21:30,10,35,0.4,0.6,0.4,0.6
 09/11  21:31,10,35,0.4,0.6,0.4,0.6
 09/11  21:32,10,35,0.4,0.6,0.4,0.6
 09/11  21:33,10,35,0.4,0.6,0.4,0.6
 09/11  21:34,10,35,0.4,0.6,0.4,0.6
 09/11  21:35,10,35,0.4,0.6,0.4,0.6
 09/11  21:36,10,35,0.4,0.6,0.4,0.6
 09/11  21:37,10,35,0.4,0.6,0.4,0.6
 09/11  21:38,10,35,0.4,0.6,0.4,0.6
 09/11  21:39,10,35,0.4,0.6,0.4,0.6
 09/11  21:40,10,35,0.4,0.6,0.4,0.6
 09/11  21:41,10,35,0.4,0.6,0.4,0.6
 09/11  21:42,10,35,0.4,0.6,0.4,0.6
 09/11  21:43,10,35,0.4,0.6,0.4,0.6
 09/11  21:44,10,35,0.4,0.6,0.4,0.6
 09/11  21:45,10,35,0.4,0.6,0.4,0.6
 09/11  21:46,10,35,0.4,0.6,0.4,0.6
 09/11  21:47,10,35,0.4,0.6,0.4,0.6
 09/11  21:48,10,35,0.4,0.6,0.4,0.6
 09/11  21:49,10,35,0.4,0.6,0.4,0.6
 09/11  21:50,10,35,0.4,0.6,0.4,0.6
 09/11  21:51,10,35,0.4,0.6,0.4,0.6
 09/11  21:52,10,35,0.4,0.6,0.4,0.6
 09/11  21:53,10,35,0.4,0.6,0.4,0.6
 09/11  21:54,10,35,0.4,0.6,0.4,0.6
 09/11  21:55,10,35,0.4,0.6,0.4,0.6
 09/11  21:56,10,35,0.4,0.6,0.4,0.6
 09/11  21:57,10,35,0.4,0.6,0.4,0.6
 09/11  21:58,10,35,0.4,0.6,0.4,0.6
 09/11  21:59,10,35,0.4,0.6,0.4,0.6
 09/11  22:00,10,35,0.4,0.6,0.4,0.6
 09/11  22:01,10,35,0.4,0.6,0.4,0.6
 09/11  22:02,10,35,0.4,0.6,0.4,0.6
 09/11  22:03,10,35,0.4,0.6,0.4,0.6
 09/11  22:04,10,35,0.4,0.6,0.4,0.6
 09/11  22:05,10,35,0.4,0.6,0.4,0.6
 09/11  22:06,10,35,0.4,0.6,0.4,0.6
 09/11  22:07,10,35,0.4,0.6,0.4,0.6
 09/11  22:08,10,35,0.4,0.6,0.4,0.6
 09/11  22:09,10,35,0.4,0.6,0.4,0.6
 09/11  22:10,10,35,0.4,0.6,0.4,0.6
 09/11  22:11,10,35,0.4,0.6,0.4,0.6
 09/11  22:12,10,35,0.4,0.6,0.4,0.6
 09/11  22:13,10,35,0.4,0.6,0.4,0.6
 09/11  22:14,10,35,0.4,0.6,0.4,0.6
 09/11  22:15,10,35,0.4,0.6,0.4,0.6
 09/11  22:16,10,35,0.4,0.6,0.4,0.6
 09/11  22:17,10,35,0.4,0.6,0.4,0.6
 09/11  22:18,10,35,0.4,0.6,0.4,0.6
 09/11  22:19,10,35,0.4,0.6,0.4,0.6
 09/11  22:20,10,35,0.4,0.6,0.4,0.6
 09/11  22:21,10,35,0.4,0.6,0.4,0.6
 09/11  22:22,10,35,0.4,0.6,0.4,0.6
 09/11  22:23,10,35,0.4,0.6,0.4,0.6
 09/11  22:24,10,35,0.4,0.6,0.4,0.6
 09/11  22:25,10,35,0.4,0.6,0.4,0.6
 09/11  22:26,10,35,0.4,0.6,0.4,0.6
 09/11  22:27,10,35,0.4,0.6,0.4,0.6
 09/11  22:28,10,35,0.4,0.6,0.4,0.6
