datetime,Heating Setpoint (New),Cooling Setpoint (New),Heating Deadband Up,Heating Deadband Down,Cooling Deadband Up,Cooling Deadband Down
 08/17  22:50,10,24.4,0.4,0.7,0.4,0.7
 08/17  22:51,10,24.4,0.4,0.7,0.4,0.7
 08/17  22:52,10,24.4,0.4,0.7,0.4,0.7
 08/17  22:53,10,24.4,0.4,0.7,0.4,0.7
 08/17  22:54,10,24.4,0.4,0.7,0.4,0.7
 08/17  22:55,10,24.4,0.4,0.7,0.4,0.7
 08/17  22:56,10,24.4,0.4,0.7,0.4,0.7
 08/17  22:57,10,24.4,0.4,0.7,0.4,0.7
 08/17  22:58,10,24.4,0.4,0.7,0.4,0.7
 08/17  22:59,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:00,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:01,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:02,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:03,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:04,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:05,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:06,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:07,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:08,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:09,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:10,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:11,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:12,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:13,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:14,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:15,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:16,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:17,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:18,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:19,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:20,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:21,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:22,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:23,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:24,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:25,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:26,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:27,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:28,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:29,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:30,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:31,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:32,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:33,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:34,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:35,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:36,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:37,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:38,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:39,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:40,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:41,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:42,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:43,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:44,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:45,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:46,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:47,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:48,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:49,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:50,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:51,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:52,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:53,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:54,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:55,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:56,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:57,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:58,10,24.4,0.4,0.7,0.4,0.7
 08/17  23:59,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:00,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:01,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:02,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:03,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:04,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:05,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:06,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:07,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:08,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:09,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:10,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:11,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:12,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:13,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:14,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:15,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:16,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:17,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:18,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:19,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:20,10,24.4,0.4,0.7,0.4,0.7
 08/18  0:21,10,24.4,0.4,0.7,0.4,0.7
