datetime,Heating Setpoint (New),Cooling Setpoint (New),Heating Deadband Up,Heating Deadband Down,Cooling Deadband Up,Cooling Deadband Down
 01/03  13:06:00,21.66981731,30,1.5,1.5,1.5,1.5
 01/03  13:07:00,22.10534702,30,1.5,1.5,1.5,1.5
 01/03  13:08:00,22.74707306,30,1.5,1.5,1.5,1.5
 01/03  13:09:00,23.15571833,30,1.5,1.5,1.5,1.5
 01/03  13:10:00,22.93356219,30,1.5,1.5,1.5,1.5
 01/03  13:11:00,22.45444563,30,1.5,1.5,1.5,1.5
 01/03  13:12:00,21.97217741,30,1.5,1.5,1.5,1.5
 01/03  13:13:00,21.66887512,30,1.5,1.5,1.5,1.5
 01/03  13:14:00,22.05983978,30,1.5,1.5,1.5,1.5
 01/03  13:15:00,22.72215123,30,1.5,1.5,1.5,1.5
 01/03  13:16:00,23.15505153,30,1.5,1.5,1.5,1.5
 01/03  13:17:00,22.964404,30,1.5,1.5,1.5,1.5
 01/03  13:18:00,22.51523155,30,1.5,1.5,1.5,1.5
 01/03  13:19:00,22.05704845,30,1.5,1.5,1.5,1.5
 01/03  13:20:00,21.67435652,30,1.5,1.5,1.5,1.5
 01/03  13:21:00,21.66702895,30,1.5,1.5,1.5,1.5
 01/03  13:22:00,22.205378,30,1.5,1.5,1.5,1.5
 01/03  13:23:00,22.90484389,30,1.5,1.5,1.5,1.5
 01/03  13:24:00,23.16133728,30,1.5,1.5,1.5,1.5
 01/03  13:25:00,22.89543063,30,1.5,1.5,1.5,1.5
 01/03  13:26:00,22.45248311,30,1.5,1.5,1.5,1.5
 01/03  13:27:00,22.03002447,30,1.5,1.5,1.5,1.5
 01/03  13:28:00,21.68330652,30,1.5,1.5,1.5,1.5
 01/03  13:29:00,21.66698951,30,1.5,1.5,1.5,1.5
 01/03  13:30:00,22.21160045,30,1.5,1.5,1.5,1.5
 01/03  13:31:00,22.92937788,30,1.5,1.5,1.5,1.5
 01/03  13:32:00,23.16251285,30,1.5,1.5,1.5,1.5
 01/03  13:33:00,22.8992275,30,1.5,1.5,1.5,1.5
 01/03  13:34:00,22.4743738,30,1.5,1.5,1.5,1.5
 01/03  13:35:00,22.0724168,30,1.5,1.5,1.5,1.5
 01/03  13:36:00,21.74273304,30,1.5,1.5,1.5,1.5
 01/03  13:37:00,21.66774144,30,1.5,1.5,1.5,1.5
 01/03  13:38:00,22.19522183,30,1.5,1.5,1.5,1.5
 01/03  13:39:00,22.92643984,30,1.5,1.5,1.5,1.5
 01/03  13:40:00,23.16284251,30,1.5,1.5,1.5,1.5
 01/03  13:41:00,22.91296964,30,1.5,1.5,1.5,1.5
 01/03  13:42:00,22.50554441,30,1.5,1.5,1.5,1.5
 01/03  13:43:00,22.11990578,30,1.5,1.5,1.5,1.5
 01/03  13:44:00,21.80339651,30,1.5,1.5,1.5,1.5
 01/03  13:45:00,21.66788874,30,1.5,1.5,1.5,1.5
 01/03  13:46:00,22.17632259,30,1.5,1.5,1.5,1.5
 01/03  13:47:00,22.91921539,30,1.5,1.5,1.5,1.5
 01/03  13:48:00,23.16300738,30,1.5,1.5,1.5,1.5
 01/03  13:49:00,22.9268924,30,1.5,1.5,1.5,1.5
 01/03  13:50:00,22.53441334,30,1.5,1.5,1.5,1.5
 01/03  13:51:00,22.16186014,30,1.5,1.5,1.5,1.5
 01/03  13:52:00,21.85610004,30,1.5,1.5,1.5,1.5
 01/03  13:53:00,21.66749376,30,1.5,1.5,1.5,1.5
 01/03  13:54:00,22.15920153,30,1.5,1.5,1.5,1.5
 01/03  13:55:00,22.9121667,30,1.5,1.5,1.5,1.5
 01/03  13:56:00,23.16313963,30,1.5,1.5,1.5,1.5
 01/03  13:57:00,22.9399853,30,1.5,1.5,1.5,1.5
 01/03  13:58:00,22.56124004,30,1.5,1.5,1.5,1.5
 01/03  13:59:00,22.20026215,30,1.5,1.5,1.5,1.5
 01/03  14:00:00,21.90337485,30,1.5,1.5,1.5,1.5
 01/03  14:01:00,21.66814849,30,1.5,1.5,1.5,1.5
 01/03  14:02:00,22.04569389,30,1.5,1.5,1.5,1.5
 01/03  14:03:00,22.66171266,30,1.5,1.5,1.5,1.5
 01/03  14:04:00,23.1534736,30,1.5,1.5,1.5,1.5
 01/03  14:05:00,22.95351237,30,1.5,1.5,1.5,1.5
 01/03  14:06:00,22.44613472,30,1.5,1.5,1.5,1.5
 01/03  14:07:00,21.91374963,30,1.5,1.5,1.5,1.5
 01/03  14:08:00,21.67053062,30,1.5,1.5,1.5,1.5
 01/03  14:09:00,22.05545477,30,1.5,1.5,1.5,1.5
 01/03  14:10:00,22.66494451,30,1.5,1.5,1.5,1.5
 01/03  14:11:00,23.15356903,30,1.5,1.5,1.5,1.5
 01/03  14:12:00,22.94140913,30,1.5,1.5,1.5,1.5
 01/03  14:13:00,22.41848515,30,1.5,1.5,1.5,1.5
 01/03  14:14:00,21.87237337,30,1.5,1.5,1.5,1.5
 01/03  14:15:00,21.67064605,30,1.5,1.5,1.5,1.5
 01/03  14:16:00,22.06915855,30,1.5,1.5,1.5,1.5
 01/03  14:17:00,22.67110324,30,1.5,1.5,1.5,1.5
 01/03  14:18:00,23.15373633,30,1.5,1.5,1.5,1.5
 01/03  14:19:00,22.93070939,30,1.5,1.5,1.5,1.5
 01/03  14:20:00,22.39642303,30,1.5,1.5,1.5,1.5
 01/03  14:21:00,21.84118516,30,1.5,1.5,1.5,1.5
 01/03  14:22:00,21.67069839,30,1.5,1.5,1.5,1.5
 01/03  14:23:00,22.07947848,30,1.5,1.5,1.5,1.5
 01/03  14:24:00,22.67579393,30,1.5,1.5,1.5,1.5
 01/03  14:25:00,23.15386309,30,1.5,1.5,1.5,1.5
 01/03  14:26:00,22.9232881,30,1.5,1.5,1.5,1.5
 01/03  14:27:00,22.38106653,30,1.5,1.5,1.5,1.5
 01/03  14:28:00,21.81900376,30,1.5,1.5,1.5,1.5
 01/03  14:29:00,21.6704163,30,1.5,1.5,1.5,1.5
 01/03  14:30:00,22.08607532,30,1.5,1.5,1.5,1.5
 01/03  14:31:00,22.67832448,30,1.5,1.5,1.5,1.5
 01/03  14:32:00,23.15393174,30,1.5,1.5,1.5,1.5
 01/03  14:33:00,22.91798641,30,1.5,1.5,1.5,1.5
 01/03  14:34:00,22.36929305,30,1.5,1.5,1.5,1.5
 01/03  14:35:00,21.80147608,30,1.5,1.5,1.5,1.5
 01/03  14:36:00,21.67011965,30,1.5,1.5,1.5,1.5
 01/03  14:37:00,22.09189256,30,1.5,1.5,1.5,1.5
 01/03  14:38:00,22.68154521,30,1.5,1.5,1.5,1.5
 01/03  14:39:00,23.15401747,30,1.5,1.5,1.5,1.5
 01/03  14:40:00,22.91283588,30,1.5,1.5,1.5,1.5
 01/03  14:41:00,22.35907822,30,1.5,1.5,1.5,1.5
 01/03  14:42:00,21.78747586,30,1.5,1.5,1.5,1.5
 01/03  14:43:00,21.66982341,30,1.5,1.5,1.5,1.5
 01/03  14:44:00,22.09637936,30,1.5,1.5,1.5,1.5
 01/03  14:45:00,22.68370728,30,1.5,1.5,1.5,1.5
 01/03  14:46:00,23.15407515,30,1.5,1.5,1.5,1.5
 01/03  14:47:00,22.90926172,30,1.5,1.5,1.5,1.5
 01/03  14:48:00,22.351589,30,1.5,1.5,1.5,1.5
 01/03  14:49:00,21.77863898,30,1.5,1.5,1.5,1.5
 01/03  14:50:00,21.66959224,30,1.5,1.5,1.5,1.5
 01/03  14:51:00,22.10061659,30,1.5,1.5,1.5,1.5
 01/03  14:52:00,22.68665214,30,1.5,1.5,1.5,1.5
 01/03  14:53:00,23.1541529,30,1.5,1.5,1.5,1.5
 01/03  14:54:00,22.90512099,30,1.5,1.5,1.5,1.5
 01/03  14:55:00,22.34295688,30,1.5,1.5,1.5,1.5
 01/03  14:56:00,21.76386093,30,1.5,1.5,1.5,1.5
 01/03  14:57:00,21.66920595,30,1.5,1.5,1.5,1.5
 01/03  14:58:00,22.10391721,30,1.5,1.5,1.5,1.5
 01/03  14:59:00,22.68754993,30,1.5,1.5,1.5,1.5
 01/03  15:00:00,23.15417712,30,1.5,1.5,1.5,1.5
 01/03  15:01:00,22.97381983,30,1.5,1.5,1.5,1.5
 01/03  15:02:00,22.52310006,30,1.5,1.5,1.5,1.5
 01/03  15:03:00,22.06064131,30,1.5,1.5,1.5,1.5
 01/03  15:04:00,21.6742809,30,1.5,1.5,1.5,1.5
 01/03  15:05:00,21.36435734,30,1.5,1.5,1.5,1.5
 01/03  15:06:00,21.10957491,30,1.5,1.5,1.5,1.5
 01/03  15:07:00,20.89270798,30,1.5,1.5,1.5,1.5
 01/03  15:08:00,20.70374183,30,1.5,1.5,1.5,1.5
 01/03  15:09:00,20.53729476,30,1.5,1.5,1.5,1.5
 01/03  15:10:00,20.3900744,30,1.5,1.5,1.5,1.5
 01/03  15:11:00,20.25945614,30,1.5,1.5,1.5,1.5
 01/03  15:12:00,20.14315901,30,1.5,1.5,1.5,1.5
 01/03  15:13:00,20.03922216,30,1.5,1.5,1.5,1.5
 01/03  15:14:00,19.94582761,30,1.5,1.5,1.5,1.5
 01/03  15:15:00,19.861427,30,1.5,1.5,1.5,1.5
 01/03  15:16:00,19.78478684,30,1.5,1.5,1.5,1.5
 01/03  15:17:00,19.7148632,30,1.5,1.5,1.5,1.5
 01/03  15:18:00,19.65075953,30,1.5,1.5,1.5,1.5
 01/03  15:19:00,19.59167446,30,1.5,1.5,1.5,1.5
 01/03  15:20:00,19.53687615,30,1.5,1.5,1.5,1.5
 01/03  15:21:00,19.48602339,30,1.5,1.5,1.5,1.5
 01/03  15:22:00,19.43881678,30,1.5,1.5,1.5,1.5
 01/03  15:23:00,19.39491517,30,1.5,1.5,1.5,1.5
 01/03  15:24:00,19.35390869,30,1.5,1.5,1.5,1.5
 01/03  15:25:00,19.31562697,30,1.5,1.5,1.5,1.5
 01/03  15:26:00,19.27993604,30,1.5,1.5,1.5,1.5
 01/03  15:27:00,19.24668748,30,1.5,1.5,1.5,1.5
 01/03  15:28:00,19.21571685,30,1.5,1.5,1.5,1.5
 01/03  15:29:00,19.18685605,30,1.5,1.5,1.5,1.5
 01/03  15:30:00,19.1599388,30,1.5,1.5,1.5,1.5
 01/03  15:31:00,19.13481554,30,1.5,1.5,1.5,1.5
 01/03  15:32:00,19.11137423,30,1.5,1.5,1.5,1.5
 01/03  15:33:00,19.08951168,30,1.5,1.5,1.5,1.5
 01/03  15:34:00,19.06912372,30,1.5,1.5,1.5,1.5
 01/03  15:35:00,19.050108,30,1.5,1.5,1.5,1.5
 01/03  15:36:00,19.03236584,30,1.5,1.5,1.5,1.5
 01/03  15:37:00,19.01580356,30,1.5,1.5,1.5,1.5
 01/03  15:38:00,19.00033605,30,1.5,1.5,1.5,1.5
 01/03  15:39:00,18.98588411,30,1.5,1.5,1.5,1.5
 01/03  15:40:00,18.9723726,30,1.5,1.5,1.5,1.5
 01/03  15:41:00,18.95973296,30,1.5,1.5,1.5,1.5
 01/03  15:42:00,18.94790092,30,1.5,1.5,1.5,1.5
 01/03  15:43:00,18.93681575,30,1.5,1.5,1.5,1.5
 01/03  15:44:00,18.92642292,30,1.5,1.5,1.5,1.5
 01/03  15:45:00,18.91667197,30,1.5,1.5,1.5,1.5
 01/03  15:46:00,18.90751605,30,1.5,1.5,1.5,1.5
 01/03  15:47:00,18.89891348,30,1.5,1.5,1.5,1.5
 01/03  15:48:00,18.89082528,30,1.5,1.5,1.5,1.5
 01/03  15:49:00,18.88321112,30,1.5,1.5,1.5,1.5
 01/03  15:50:00,18.87603119,30,1.5,1.5,1.5,1.5
 01/03  15:51:00,18.86924979,30,1.5,1.5,1.5,1.5
 01/03  15:52:00,18.8628354,30,1.5,1.5,1.5,1.5
 01/03  15:53:00,18.85676158,30,1.5,1.5,1.5,1.5
 01/03  15:54:00,18.85100507,30,1.5,1.5,1.5,1.5
 01/03  15:55:00,18.84554351,30,1.5,1.5,1.5,1.5
 01/03  15:56:00,18.8403571,30,1.5,1.5,1.5,1.5
 01/03  15:57:00,18.84358681,30,1.5,1.5,1.5,1.5
 01/03  15:58:00,18.85170106,30,1.5,1.5,1.5,1.5
 01/03  15:59:00,18.86090161,30,1.5,1.5,1.5,1.5
 01/03  16:00:00,18.86127504,30,1.5,1.5,1.5,1.5
 01/03  16:01:00,18.77572934,30,1.5,1.5,1.5,1.5
 01/03  16:02:00,18.63545389,30,1.5,1.5,1.5,1.5
 01/03  16:03:00,18.48041451,30,1.5,1.5,1.5,1.5
 01/03  16:04:00,18.33332098,30,1.5,1.5,1.5,1.5
 01/03  16:05:00,18.97450115,30,1.5,1.5,1.5,1.5
 01/03  16:06:00,19.81049944,30,1.5,1.5,1.5,1.5
 01/03  16:07:00,19.97365626,30,1.5,1.5,1.5,1.5
 01/03  16:08:00,19.75709139,30,1.5,1.5,1.5,1.5
 01/03  16:09:00,19.44094108,30,1.5,1.5,1.5,1.5
 01/03  16:10:00,19.14839856,30,1.5,1.5,1.5,1.5
 01/03  16:11:00,18.90288276,30,1.5,1.5,1.5,1.5
 01/03  16:12:00,18.69373343,30,1.5,1.5,1.5,1.5
 01/03  16:13:00,18.50776572,30,1.5,1.5,1.5,1.5
 01/03  16:14:00,18.33667609,30,1.5,1.5,1.5,1.5
 01/03  16:15:00,18.33333212,30,1.5,1.5,1.5,1.5
 01/03  16:16:00,19.01440988,30,1.5,1.5,1.5,1.5
 01/03  16:17:00,19.81172211,30,1.5,1.5,1.5,1.5
 01/03  16:18:00,19.9223133,30,1.5,1.5,1.5,1.5
 01/03  16:19:00,19.66164606,30,1.5,1.5,1.5,1.5
 01/03  16:20:00,19.31348167,30,1.5,1.5,1.5,1.5
 01/03  16:21:00,18.99826961,30,1.5,1.5,1.5,1.5
 01/03  16:22:00,18.73563107,30,1.5,1.5,1.5,1.5
 01/03  16:23:00,18.51303395,30,1.5,1.5,1.5,1.5
 01/03  16:24:00,18.33348997,30,1.5,1.5,1.5,1.5
 01/03  16:25:00,18.90871913,30,1.5,1.5,1.5,1.5
 01/03  16:26:00,19.78195186,30,1.5,1.5,1.5,1.5
 01/03  16:27:00,19.92908156,30,1.5,1.5,1.5,1.5
 01/03  16:28:00,19.66030632,30,1.5,1.5,1.5,1.5
 01/03  16:29:00,19.28585222,30,1.5,1.5,1.5,1.5
 01/03  16:30:00,18.94397336,30,1.5,1.5,1.5,1.5
 01/03  16:31:00,18.66086981,30,1.5,1.5,1.5,1.5
 01/03  16:32:00,18.42363635,30,1.5,1.5,1.5,1.5
 01/03  16:33:00,18.33397397,30,1.5,1.5,1.5,1.5
 01/03  16:34:00,18.93045833,30,1.5,1.5,1.5,1.5
 01/03  16:35:00,19.77615359,30,1.5,1.5,1.5,1.5
 01/03  16:36:00,19.89041579,30,1.5,1.5,1.5,1.5
 01/03  16:37:00,19.5960367,30,1.5,1.5,1.5,1.5
 01/03  16:38:00,19.2038642,30,1.5,1.5,1.5,1.5
 01/03  16:39:00,18.84967234,30,1.5,1.5,1.5,1.5
 01/03  16:40:00,18.55754841,30,1.5,1.5,1.5,1.5
 01/03  16:41:00,18.33359524,30,1.5,1.5,1.5,1.5
 01/03  16:42:00,18.85397366,30,1.5,1.5,1.5,1.5
 01/03  16:43:00,19.6772111,30,1.5,1.5,1.5,1.5
 01/03  16:44:00,19.83279684,30,1.5,1.5,1.5,1.5
 01/03  16:45:00,19.55593845,30,1.5,1.5,1.5,1.5
 01/03  16:46:00,19.16070387,30,1.5,1.5,1.5,1.5
 01/03  16:47:00,18.79582045,30,1.5,1.5,1.5,1.5
 01/03  16:48:00,18.4930391,30,1.5,1.5,1.5,1.5
 01/03  16:49:00,18.33428596,30,1.5,1.5,1.5,1.5
 01/03  16:50:00,18.87091959,30,1.5,1.5,1.5,1.5
 01/03  16:51:00,19.66750335,30,1.5,1.5,1.5,1.5
 01/03  16:52:00,19.83231478,30,1.5,1.5,1.5,1.5
 01/03  16:53:00,19.55201547,30,1.5,1.5,1.5,1.5
 01/03  16:54:00,19.14532566,30,1.5,1.5,1.5,1.5
 01/03  16:55:00,18.76781425,30,1.5,1.5,1.5,1.5
 01/03  16:56:00,18.45424209,30,1.5,1.5,1.5,1.5
 01/03  16:57:00,18.33444016,30,1.5,1.5,1.5,1.5
 01/03  16:58:00,18.87690307,30,1.5,1.5,1.5,1.5
 01/03  16:59:00,19.6568499,30,1.5,1.5,1.5,1.5
 01/03  17:00:00,19.83186767,30,1.5,1.5,1.5,1.5
 01/03  17:01:00,19.60932257,30,1.5,1.5,1.5,1.5
 01/03  17:02:00,19.29690903,30,1.5,1.5,1.5,1.5
 01/03  17:03:00,19.02385609,30,1.5,1.5,1.5,1.5
 01/03  17:04:00,18.81041055,30,1.5,1.5,1.5,1.5
 01/03  17:05:00,18.64119446,30,1.5,1.5,1.5,1.5
 01/03  17:06:00,18.50019995,30,1.5,1.5,1.5,1.5
 01/03  17:07:00,18.37829124,30,1.5,1.5,1.5,1.5
 01/03  17:08:00,18.333491,30,1.5,1.5,1.5,1.5
 01/03  17:09:00,18.96887054,30,1.5,1.5,1.5,1.5
 01/03  17:10:00,19.81063454,30,1.5,1.5,1.5,1.5
 01/03  17:11:00,19.9707452,30,1.5,1.5,1.5,1.5
 01/03  17:12:00,19.7618241,30,1.5,1.5,1.5,1.5
 01/03  17:13:00,19.46640673,30,1.5,1.5,1.5,1.5
 01/03  17:14:00,19.20465178,30,1.5,1.5,1.5,1.5
 01/03  17:15:00,18.99677262,30,1.5,1.5,1.5,1.5
 01/03  17:16:00,18.83003104,30,1.5,1.5,1.5,1.5
 01/03  17:17:00,18.68996208,30,1.5,1.5,1.5,1.5
 01/03  17:18:00,18.56796054,30,1.5,1.5,1.5,1.5
 01/03  17:19:00,18.45993688,30,1.5,1.5,1.5,1.5
 01/03  17:20:00,18.36367561,30,1.5,1.5,1.5,1.5
 01/03  17:21:00,18.33341643,30,1.5,1.5,1.5,1.5
 01/03  17:22:00,18.98347786,30,1.5,1.5,1.5,1.5
 01/03  17:23:00,19.8109632,30,1.5,1.5,1.5,1.5
 01/03  17:24:00,19.97707493,30,1.5,1.5,1.5,1.5
 01/03  17:25:00,19.7865747,30,1.5,1.5,1.5,1.5
 01/03  17:26:00,19.51136009,30,1.5,1.5,1.5,1.5
 01/03  17:27:00,19.26660346,30,1.5,1.5,1.5,1.5
 01/03  17:28:00,19.07171542,30,1.5,1.5,1.5,1.5
 01/03  17:29:00,18.92115585,30,1.5,1.5,1.5,1.5
 01/03  17:30:00,18.80843582,30,1.5,1.5,1.5,1.5
 01/03  17:31:00,18.70130227,30,1.5,1.5,1.5,1.5
 01/03  17:32:00,18.59745384,30,1.5,1.5,1.5,1.5
 01/03  17:33:00,18.50057223,30,1.5,1.5,1.5,1.5
 01/03  17:34:00,18.41252484,30,1.5,1.5,1.5,1.5
 01/03  17:35:00,18.33332715,30,1.5,1.5,1.5,1.5
 01/03  17:36:00,18.33330034,30,1.5,1.5,1.5,1.5
 01/03  17:37:00,19.00174433,30,1.5,1.5,1.5,1.5
 01/03  17:38:00,19.81140156,30,1.5,1.5,1.5,1.5
 01/03  17:39:00,19.97662121,30,1.5,1.5,1.5,1.5
 01/03  17:40:00,19.7981106,30,1.5,1.5,1.5,1.5
 01/03  17:41:00,19.53818636,30,1.5,1.5,1.5,1.5
 01/03  17:42:00,19.30686146,30,1.5,1.5,1.5,1.5
 01/03  17:43:00,19.12235244,30,1.5,1.5,1.5,1.5
 01/03  17:44:00,18.97295012,30,1.5,1.5,1.5,1.5
 01/03  17:45:00,18.8458547,30,1.5,1.5,1.5,1.5
 01/03  17:46:00,18.73373236,30,1.5,1.5,1.5,1.5
 01/03  17:47:00,18.63315777,30,1.5,1.5,1.5,1.5
 01/03  17:48:00,18.54231957,30,1.5,1.5,1.5,1.5
 01/03  17:49:00,18.46000014,30,1.5,1.5,1.5,1.5
 01/03  17:50:00,18.38520285,30,1.5,1.5,1.5,1.5
 01/03  17:51:00,18.33335952,30,1.5,1.5,1.5,1.5
 01/03  17:52:00,18.98233123,30,1.5,1.5,1.5,1.5
 01/03  17:53:00,19.81084691,30,1.5,1.5,1.5,1.5
 01/03  17:54:00,19.99613613,30,1.5,1.5,1.5,1.5
 01/03  17:55:00,19.83178226,30,1.5,1.5,1.5,1.5
 01/03  17:56:00,19.58093054,30,1.5,1.5,1.5,1.5
 01/03  17:57:00,19.35571247,30,1.5,1.5,1.5,1.5
 01/03  17:58:00,19.17573138,30,1.5,1.5,1.5,1.5
 01/03  17:59:00,19.02990981,30,1.5,1.5,1.5,1.5
 01/03  18:00:00,18.90568116,30,1.5,1.5,1.5,1.5
 01/03  18:01:00,19.42843865,30,1.5,1.5,1.5,1.5
 01/03  18:02:00,20.18827683,30,1.5,1.5,1.5,1.5
 01/03  18:03:00,20.89990395,30,1.5,1.5,1.5,1.5
 01/03  18:04:00,21.47113893,30,1.5,1.5,1.5,1.5
 01/03  18:05:00,21.91177905,30,1.5,1.5,1.5,1.5
 01/03  18:06:00,22.25708555,30,1.5,1.5,1.5,1.5
 01/03  18:07:00,22.53601913,30,1.5,1.5,1.5,1.5
 01/03  18:08:00,22.76707688,30,1.5,1.5,1.5,1.5
 01/03  18:09:00,22.9616066,30,1.5,1.5,1.5,1.5
 01/03  18:10:00,23.12739572,30,1.5,1.5,1.5,1.5
 01/03  18:11:00,23.16564541,30,1.5,1.5,1.5,1.5
 01/03  18:12:00,22.63710206,30,1.5,1.5,1.5,1.5
 01/03  18:13:00,21.90568814,30,1.5,1.5,1.5,1.5
 01/03  18:14:00,21.67289443,30,1.5,1.5,1.5,1.5
 01/03  18:15:00,21.92831472,30,1.5,1.5,1.5,1.5
 01/03  18:16:00,22.33511429,30,1.5,1.5,1.5,1.5
 01/03  18:17:00,22.7054561,30,1.5,1.5,1.5,1.5
 01/03  18:18:00,22.99191889,30,1.5,1.5,1.5,1.5
 01/03  18:19:00,23.16211918,30,1.5,1.5,1.5,1.5
 01/03  18:20:00,22.68582175,30,1.5,1.5,1.5,1.5
 01/03  18:21:00,21.96120585,30,1.5,1.5,1.5,1.5
 01/03  18:22:00,21.67434228,30,1.5,1.5,1.5,1.5
 01/03  18:23:00,21.91811279,30,1.5,1.5,1.5,1.5
 01/03  18:24:00,22.34119469,30,1.5,1.5,1.5,1.5
 01/03  18:25:00,22.73376457,30,1.5,1.5,1.5,1.5
 01/03  18:26:00,23.03803029,30,1.5,1.5,1.5,1.5
 01/03  18:27:00,23.16331857,30,1.5,1.5,1.5,1.5
 01/03  18:28:00,22.66428328,30,1.5,1.5,1.5,1.5
 01/03  18:29:00,21.93729789,30,1.5,1.5,1.5,1.5
 01/03  18:30:00,21.67372121,30,1.5,1.5,1.5,1.5
 01/03  18:31:00,21.93965075,30,1.5,1.5,1.5,1.5
 01/03  18:32:00,22.39764873,30,1.5,1.5,1.5,1.5
 01/03  18:33:00,22.80818874,30,1.5,1.5,1.5,1.5
 01/03  18:34:00,23.11665821,30,1.5,1.5,1.5,1.5
 01/03  18:35:00,23.16536502,30,1.5,1.5,1.5,1.5
 01/03  18:36:00,22.64750329,30,1.5,1.5,1.5,1.5
 01/03  18:37:00,22.03263305,30,1.5,1.5,1.5,1.5
 01/03  18:38:00,21.67085413,30,1.5,1.5,1.5,1.5
 01/03  18:39:00,22.00287175,30,1.5,1.5,1.5,1.5
 01/03  18:40:00,22.59796838,30,1.5,1.5,1.5,1.5
 01/03  18:41:00,23.15185852,30,1.5,1.5,1.5,1.5
 01/03  18:42:00,22.95375826,30,1.5,1.5,1.5,1.5
 01/03  18:43:00,22.41457272,30,1.5,1.5,1.5,1.5
 01/03  18:44:00,21.74261572,30,1.5,1.5,1.5,1.5
 01/03  18:45:00,21.66865586,30,1.5,1.5,1.5,1.5
 01/03  18:46:00,22.05077388,30,1.5,1.5,1.5,1.5
 01/03  18:47:00,22.54004228,30,1.5,1.5,1.5,1.5
 01/03  18:48:00,22.94014136,30,1.5,1.5,1.5,1.5
 01/03  18:49:00,23.16076661,30,1.5,1.5,1.5,1.5
 01/03  18:50:00,22.70158182,30,1.5,1.5,1.5,1.5
 01/03  18:51:00,21.98237246,30,1.5,1.5,1.5,1.5
 01/03  18:52:00,21.67490103,30,1.5,1.5,1.5,1.5
 01/03  18:53:00,21.92773025,30,1.5,1.5,1.5,1.5
 01/03  18:54:00,22.37521055,30,1.5,1.5,1.5,1.5
 01/03  18:55:00,22.79240756,30,1.5,1.5,1.5,1.5
 01/03  18:56:00,23.11532564,30,1.5,1.5,1.5,1.5
 01/03  18:57:00,23.1653294,30,1.5,1.5,1.5,1.5
 01/03  18:58:00,22.63233999,30,1.5,1.5,1.5,1.5
 01/03  18:59:00,21.906008,30,1.5,1.5,1.5,1.5
 01/03  19:00:00,21.6729117,30,1.5,1.5,1.5,1.5
 01/03  19:01:00,22.075205,30,1.5,1.5,1.5,1.5
 01/03  19:02:00,22.70805916,30,1.5,1.5,1.5,1.5
 01/03  19:03:00,23.15467594,30,1.5,1.5,1.5,1.5
 01/03  19:04:00,22.93600723,30,1.5,1.5,1.5,1.5
 01/03  19:05:00,22.4407517,30,1.5,1.5,1.5,1.5
 01/03  19:06:00,21.94028226,30,1.5,1.5,1.5,1.5
 01/03  19:07:00,21.66946745,30,1.5,1.5,1.5,1.5
 01/03  19:08:00,22.16284357,30,1.5,1.5,1.5,1.5
 01/03  19:09:00,22.94967893,30,1.5,1.5,1.5,1.5
 01/03  19:10:00,23.16479662,30,1.5,1.5,1.5,1.5
 01/03  19:11:00,22.93497249,30,1.5,1.5,1.5,1.5
 01/03  19:12:00,22.57703236,30,1.5,1.5,1.5,1.5
 01/03  19:13:00,22.25133711,30,1.5,1.5,1.5,1.5
 01/03  19:14:00,21.91287019,30,1.5,1.5,1.5,1.5
 01/03  19:15:00,21.6680635,30,1.5,1.5,1.5,1.5
 01/03  19:16:00,22.09664929,30,1.5,1.5,1.5,1.5
 01/03  19:17:00,22.78855518,30,1.5,1.5,1.5,1.5
 01/03  19:18:00,23.15675356,30,1.5,1.5,1.5,1.5
 01/03  19:19:00,22.96337335,30,1.5,1.5,1.5,1.5
 01/03  19:20:00,22.53473464,30,1.5,1.5,1.5,1.5
 01/03  19:21:00,22.09927687,30,1.5,1.5,1.5,1.5
 01/03  19:22:00,21.73552567,30,1.5,1.5,1.5,1.5
 01/03  19:23:00,21.66777372,30,1.5,1.5,1.5,1.5
 01/03  19:24:00,22.19931481,30,1.5,1.5,1.5,1.5
 01/03  19:25:00,22.92508651,30,1.5,1.5,1.5,1.5
 01/03  19:26:00,23.16248521,30,1.5,1.5,1.5,1.5
 01/03  19:27:00,22.90663546,30,1.5,1.5,1.5,1.5
 01/03  19:28:00,22.4820309,30,1.5,1.5,1.5,1.5
 01/03  19:29:00,22.07657331,30,1.5,1.5,1.5,1.5
 01/03  19:30:00,21.74347427,30,1.5,1.5,1.5,1.5
 01/03  19:31:00,21.66772963,30,1.5,1.5,1.5,1.5
 01/03  19:32:00,22.20437496,30,1.5,1.5,1.5,1.5
 01/03  19:33:00,22.94534759,30,1.5,1.5,1.5,1.5
 01/03  19:34:00,23.16349227,30,1.5,1.5,1.5,1.5
 01/03  19:35:00,22.89835526,30,1.5,1.5,1.5,1.5
 01/03  19:36:00,22.48349641,30,1.5,1.5,1.5,1.5
 01/03  19:37:00,22.09592661,30,1.5,1.5,1.5,1.5
 01/03  19:38:00,21.78015396,30,1.5,1.5,1.5,1.5
 01/03  19:39:00,21.66783186,30,1.5,1.5,1.5,1.5
 01/03  19:40:00,22.19525565,30,1.5,1.5,1.5,1.5
 01/03  19:41:00,22.94741937,30,1.5,1.5,1.5,1.5
 01/03  19:42:00,23.16386454,30,1.5,1.5,1.5,1.5
 01/03  19:43:00,22.90775184,30,1.5,1.5,1.5,1.5
